#{"t_start": 1765431048.1975052, "env_id": "group5-env-v0"}
r,l,t
-0.139097,4,6596.957381
10.827646,21,6597.658756
1.756746,8,6597.961109
-0.331931,3,6598.111639
8.557983,23,6598.894034
1.972176,8,6599.189995
0.58751,7,6599.449564
8.476869,16,6600.115918
9.708802,20,6600.768214
9.718561,23,6601.480494
0.457369,6,6601.717736
7.229032,18,6602.42702
1.441334,10,6602.797651
0.224201,4,6602.9485
1.820679,11,6603.470668
-0.841037,3,6603.617688
5.554759,13,6604.16317
1.425636,10,6604.52976
6.419532,16,6605.109018
0.158213,4,6605.271423
8.729369,23,6606.294951
2.406597,7,6606.562584
8.70927,23,6607.366029
0.859493,5,6607.593423
0.467312,6,6607.861858
2.691306,8,6608.186073
1.923018,7,6608.482111
-0.267625,4,6608.667986
10.023227,23,6609.516105
9.009554,23,6618.225241
0.00295,5,6618.400207
2.231009,7,6618.68103
1.167267,10,6619.032607
2.048405,8,6619.344905
-0.142118,5,6619.53409
9.508993,23,6620.32813
10.07344,21,6621.012923
9.92272,22,6621.664112
7.129789,17,6622.139257
-0.705738,2,6622.204823
1.656465,7,6622.455347
-0.437927,4,6622.588989
7.984421,21,6623.221096
0.072176,5,6623.395356
9.709336,22,6624.054007
0.709309,5,6624.214319
9.883629,22,6625.02376
1.826353,6,6625.258005
11.709616,19,6625.934214
2.312507,11,6626.351737
6.047901,12,6626.78966
4.935821,12,6627.29604
2.401814,8,6627.587984
-0.860584,2,6627.656667
10.838309,19,6628.365535
9.087508,23,6629.098926
0.997824,5,6629.310906
0.74086,7,6629.57609
3.410146,9,6630.079905
11.324563,21,6630.988881
0.782461,5,6631.288821
0.228641,4,6631.483703
1.296083,6,6631.89761
6.411651,19,6632.771981
0.612591,7,6633.206118
10.252818,23,6634.285886
9.449463,22,6635.25288
4.047306,14,6635.805229
0.715394,7,6636.278142
-1.20949,1,6636.335237
-1.053854,2,6636.434906
-0.519525,2,6636.534065
1.780579,10,6637.02609
10.763977,21,6637.928287
1.802971,7,6638.211109
10.494793,22,6639.232767
0.458677,5,6639.475172
0.418105,4,6639.657879
1.466009,9,6640.002433
1.863909,7,6640.311094
9.808555,24,6641.278539
4.021873,15,6641.84187
-0.845068,3,6641.964543
8.822639,22,6642.954653
9.112127,24,6644.010525
-0.834764,3,6644.133015
0.90635,7,6644.407691
-0.853902,2,6644.519361
-1.205083,1,6644.561919
-1.3608,1,6644.62306
0.332972,4,6644.869177
12.117237,18,6645.625626
10.094308,21,6646.440986
5.32726,14,6646.980668
5.617877,16,6647.607735
10.947917,18,6648.236337
-0.705842,2,6648.322435
10.000609,20,6649.141156
0.318215,5,6649.337051
-1.202685,1,6649.383723
7.173727,16,6650.040902
10.059322,23,6651.016084
10.571098,21,6651.827214
1.997612,7,6652.125886
1.013634,8,6652.450071
9.453511,21,6653.261958
9.642084,23,6654.018488
1.668797,8,6654.364021
10.603863,19,6655.291392
0.761663,5,6655.533179
5.062746,17,6656.241698
4.547493,10,6656.641092
10.348552,23,6657.734126
-0.165858,4,6657.925612
-0.512595,2,6658.012376
3.360214,9,6658.350757
-0.227967,4,6658.54467
9.437636,23,6659.503955
-0.65316,3,6659.651791
1.767446,7,6660.06106
1.574794,6,6660.372459
1.998837,8,6660.724443
11.3282,21,6661.589557
11.853147,18,6662.304925
1.087008,6,6662.577897
9.502806,24,6663.547005
1.007525,8,6663.944595
9.560672,22,6664.663303
9.266764,23,6665.538172
-0.040518,6,6665.885794
-0.295859,4,6666.080093
11.28514,19,6666.88604
-0.323574,3,6667.015224
2.494069,10,6667.352125
-0.141891,4,6667.506264
5.933201,17,6668.167561
10.23055,19,6669.064646
1.019287,11,6669.7238
9.407518,22,6670.804168
9.92036,22,6672.017076
0.670743,6,6672.31267
3.975117,15,6673.071132
-0.986608,3,6673.205334
0.715776,7,6673.514993
-0.340692,3,6673.653414
9.721824,19,6674.474502
10.980928,23,6675.370223
10.393757,20,6676.127244
3.451243,9,6676.513555
1.705673,7,6676.802293
10.894786,22,6677.759572
0.863135,5,6677.973904
10.54896,20,6678.728821
0.558132,5,6678.91374
8.442418,23,6679.687809
2.50188,10,6680.086013
2.062956,11,6680.461507
1.447087,9,6680.810183
9.613882,22,6681.600154
-0.289633,4,6681.758252
10.529584,21,6682.545192
9.282982,23,6683.371376
0.200881,5,6683.605939
-0.028158,6,6683.827032
9.521509,23,6684.714413
10.959879,21,6685.54613
-0.172592,3,6685.662769
-0.563231,3,6685.802856
-0.271296,5,6686.042924
7.86201,16,6686.639084
9.886087,22,6687.569364
3.58371,13,6688.112788
5.003976,12,6688.578989
4.649415,17,6689.328666
-1.077905,1,6689.380262
9.264018,22,6690.167598
3.057955,8,6690.550925
10.472693,21,6691.414086
9.765788,22,6692.329657
9.853732,20,6693.101142
0.434723,5,6693.308094
-0.163449,3,6693.453435
9.208218,21,6694.302126
0.211155,5,6694.51174
-0.070519,5,6694.742181
10.697452,20,6695.560252
0.131753,5,6695.786119
5.001691,11,6696.223217
-0.801271,2,6696.312474
9.606428,22,6697.139146
10.729974,23,6697.905636
5.775819,15,6698.494475
9.418427,23,6699.341924
-1.015608,1,6699.396185
-0.707676,2,6699.488799
1.015179,6,6699.739731
-0.179602,3,6699.850882
12.068371,20,6700.553062
0.63491,6,6700.771283
-1.080753,1,6700.811342
10.615299,21,6709.786794
10.822606,20,6710.659051
10.314324,22,6711.586365
4.510361,10,6711.960118
0.663528,6,6712.241092
2.568245,8,6712.500781
7.042199,16,6713.018345
11.998747,21,6713.88702
9.761588,22,6714.80374
0.896392,5,6715.004735
9.818438,22,6715.751547
10.888113,22,6716.639481
-0.320816,3,6716.746207
8.56202,24,6717.623791
1.125373,6,6717.859497
0.628249,5,6718.061587
-1.209589,1,6718.099708
3.634619,14,6718.632616
1.195278,6,6718.845155
0.163178,4,6719.020528
8.523526,23,6719.795261
10.153942,20,6720.549862
10.027292,23,6721.422496
9.892267,21,6722.178346
0.404425,4,6722.319008
10.34287,20,6723.041904
-1.209452,1,6723.087175
1.800869,11,6723.51349
0.212354,6,6723.730252
-0.70938,2,6723.811846
9.498473,23,6724.645192
-0.480758,4,6724.800129
-1.202211,1,6724.84373
8.60931,23,6725.830011
-0.84663,3,6725.976269
9.586252,21,6726.78099
0.575917,7,6727.075567
2.413101,10,6727.460232
8.29999,22,6728.298972
-1.017572,1,6728.338639
-0.282514,3,6728.460298
0.853629,7,6728.743497
9.124422,23,6729.628212
9.920129,22,6730.466114
10.643778,22,6731.345225
1.305623,8,6731.625487
10.598875,18,6732.417703
1.322945,8,6732.689782
10.912952,21,6733.509822
-1.00504,2,6733.599721
9.437447,24,6734.563817
3.436717,13,6735.04671
9.225204,23,6735.861339
10.528958,21,6736.509631
-0.706804,2,6736.571378
9.113022,23,6737.402124
1.131901,7,6737.66983
-1.006045,2,6737.755249
-0.094604,3,6737.85407
-1.209028,1,6737.886525
-0.332343,3,6738.005798
0.961149,7,6738.275151
9.089491,20,6739.078252
8.563945,23,6739.986554
10.445421,20,6740.719314
2.055858,8,6741.053381
1.592893,9,6741.409913
0.448748,5,6741.64472
0.575041,5,6741.847958
9.699574,19,6742.547829
9.361422,22,6743.463334
2.651672,9,6743.840033
9.783558,22,6744.66226
6.014263,19,6745.355704
-0.972347,3,6745.491362
7.437834,21,6746.201841
0.638544,5,6746.415815
1.118867,7,6746.647815
11.04574,19,6747.398734
1.295361,10,6747.781692
-0.070682,5,6747.997836
-0.853286,2,6748.068893
1.843393,7,6748.338557
7.830466,21,6749.173131
10.740923,20,6749.830994
8.654021,21,6750.579386
0.207553,4,6750.75897
8.367011,20,6751.588641
5.282194,16,6752.166285
0.280334,6,6752.390996
-0.518331,2,6752.475657
1.881744,9,6752.827566
-0.423481,5,6753.046419
0.077301,4,6753.200798
10.107871,21,6753.8965
-0.689623,3,6754.024532
8.549628,22,6754.797467
6.668816,16,6755.362261
-0.325308,3,6755.503722
9.583366,23,6756.414594
1.405934,6,6756.63442
9.610632,23,6757.40851
4.931015,18,6758.129436
9.144559,21,6758.802485
10.400534,17,6759.505755
4.241296,13,6759.984994
-1.078557,1,6760.026669
0.773251,5,6760.180161
-1.204956,1,6760.219858
11.541688,22,6760.928368
-0.275311,5,6761.144779
10.424146,22,6761.973539
9.281757,23,6765.437392
-0.324143,4,6765.609642
11.039628,22,6766.437748
1.249252,7,6766.681169
9.850195,23,6767.436972
-0.626529,3,6767.557741
10.054393,24,6768.563573
-0.011323,5,6768.810948
6.727907,18,6769.536277
0.584595,7,6769.789126
10.470048,22,6770.645302
0.489433,7,6770.929841
10.00805,22,6771.709232
9.291931,21,6772.564681
4.241176,16,6773.060568
2.553614,11,6773.514532
0.721383,5,6773.738432
1.594614,6,6774.044359
4.385527,18,6774.753577
9.876849,23,6775.519066
4.917738,12,6776.010509
0.427372,6,6776.238118
2.172914,7,6776.482528
5.672945,17,6777.05443
1.444384,7,6777.318272
10.951335,21,6778.203944
8.783451,23,6779.08595
0.551939,7,6779.346952
-0.701509,2,6779.444058
9.456218,23,6780.420946
0.876752,6,6780.667048
0.970011,7,6780.919381
10.248237,20,6781.689362
9.365044,20,6782.362729
9.441986,22,6783.152636
0.980266,6,6783.391531
9.134448,24,6784.233458
1.442929,6,6784.501347
4.066805,12,6784.944267
10.099194,22,6785.789944
11.645209,17,6786.396801
9.083407,24,6787.400555
11.153322,19,6788.070473
-1.20937,1,6788.114897
2.280268,10,6788.54942
-1.004806,2,6788.638614
7.036617,14,6789.212584
7.850692,15,6797.8363
8.297092,23,6798.69009
1.435197,7,6798.966696
1.138825,9,6799.287969
6.960589,15,6799.893349
11.090079,21,6800.75149
1.165529,8,6801.143461
9.722506,20,6801.962301
-0.280448,4,6802.109853
9.373529,22,6802.911689
1.674513,10,6803.262815
8.812421,16,6803.791418
-0.472938,3,6803.90787
8.802453,24,6804.843528
-0.010897,6,6805.089949
3.552222,12,6805.573474
9.210167,22,6806.332622
9.607864,21,6807.148661
5.922366,18,6807.823608
2.667424,10,6808.22157
-0.853951,2,6808.308156
1.815406,10,6808.705808
0.879832,5,6808.870481
11.006489,17,6809.461384
-1.005846,2,6809.551109
1.602912,9,6809.879942
-0.603891,3,6810.007137
9.664991,21,6810.696305
9.284779,22,6811.454687
11.191992,21,6812.285318
-0.703234,2,6812.362906
9.85247,23,6813.117162
4.874833,12,6813.532499
-0.711384,2,6813.606619
9.06193,23,6814.480952
4.088074,11,6814.904913
10.996719,22,6815.706398
-0.340346,3,6815.819728
10.783309,17,6816.378789
1.767322,10,6816.800056
8.702555,23,6817.674499
-1.009572,2,6817.740559
0.745106,5,6817.935629
1.450198,7,6818.191003
4.254292,11,6818.554062
9.418931,23,6819.453423
1.677801,9,6819.745136
9.231726,23,6820.62812
0.152918,6,6820.916703
0.991375,7,6821.212841
1.45142,8,6821.510281
3.749561,16,6821.995678
9.363167,23,6822.919215
1.298725,10,6823.289723
-1.608038,1,6823.331265
2.319294,10,6823.623334
10.524387,22,6824.444199
9.806935,20,6825.129625
1.748277,9,6825.434585
-0.041745,5,6825.603472
8.702501,22,6826.488581
-0.430965,4,6826.637561
8.823189,22,6827.549008
10.664706,17,6828.199571
3.3455,9,6828.578758
5.951409,14,6829.082407
0.44081,5,6829.286531
8.530913,23,6830.150589
11.338154,20,6830.725789
4.989657,17,6831.32509
-0.479732,3,6831.455728
9.199841,23,6832.202059
-1.354913,1,6832.238103
11.223131,22,6832.862432
2.905095,10,6833.188186
9.213047,23,6834.099648
1.390792,6,6834.292293
11.435576,21,6835.062571
8.053436,23,6835.970216
-1.210268,1,6836.022935
9.64523,22,6836.94147
8.801884,24,6837.773712
8.793843,23,6838.662275
-0.702542,2,6838.745393
2.265853,10,6839.22509
9.968718,23,6840.187164
-0.710104,2,6840.278026
10.866556,22,6841.196677
-0.85741,2,6841.280777
9.894335,23,6842.141318
-0.828612,3,6842.246529
2.078967,8,6842.563279
1.424467,10,6842.969602
-0.838647,2,6843.04717
10.481332,19,6843.835635
0.208313,4,6844.003629
10.699237,19,6844.947423
0.080975,5,6845.198502
1.850386,10,6845.592374
8.542459,24,6846.49103
10.743947,22,6847.265579
0.265323,4,6847.421748
1.835095,11,6847.953316
10.709952,23,6848.904762
9.625249,21,6849.616758
0.306889,5,6849.816146
9.924576,22,6850.73759
9.594518,20,6851.363675
0.370704,4,6851.509147
9.424965,22,6852.315871
10.03417,23,6853.219472
9.301839,23,6854.099241
-1.207819,1,6854.142284
9.051109,23,6855.103444
5.608493,17,6855.767037
3.782503,15,6856.530013
1.528991,6,6856.862491
-1.003943,2,6856.980077
4.459353,12,6857.547496
5.722949,17,6858.370677
-1.011148,2,6858.471387
-0.589712,3,6858.602068
2.195458,7,6858.938801
2.765916,8,6859.278719
10.050377,22,6860.276862
1.080151,6,6860.577762
9.91268,22,6861.383148
10.157108,20,6862.068668
-1.208598,1,6862.100707
-0.336893,3,6862.204876
10.376334,20,6862.920601
9.135591,23,6863.753563
6.836401,14,6864.319911
9.122602,22,6865.02705
10.71658,22,6865.725571
9.504702,23,6866.650764
9.736298,24,6867.523271
5.019678,13,6867.996244
5.332047,12,6868.474687
3.937258,11,6868.887752
8.900097,20,6869.538796
2.029222,11,6869.891338
1.958305,8,6870.136752
9.158918,21,6870.757751
1.463483,6,6870.988934
-0.828165,3,6871.089346
4.579636,14,6871.654472
-0.480468,4,6871.805098
1.326077,8,6872.12912
10.456161,20,6872.9239
9.636747,22,6873.662519
3.261765,12,6874.111046
11.820645,17,6874.774584
11.129231,23,6883.27694
6.858568,17,6883.779967
0.246814,6,6884.017775
9.783101,23,6884.921588
2.481432,10,6885.281326
10.663563,21,6885.930449
1.804759,7,6886.156307
9.402635,23,6887.007272
0.318814,5,6887.225179
0.674563,5,6887.448375
10.261677,22,6888.185736
1.730627,9,6888.532146
10.460028,23,6889.255354
1.0379,6,6889.515073
5.033092,15,6890.053757
0.340464,5,6890.205049
0.327995,4,6890.353683
4.114474,13,6890.740025
0.350892,5,6890.949296
1.307761,7,6891.189866
-0.849807,2,6891.279258
-0.626748,2,6891.350083
-0.689288,2,6891.434698
6.17854,17,6892.053251
-0.123378,4,6892.184656
2.215699,10,6892.473671
9.542051,22,6893.277513
0.535721,7,6893.550205
-0.645502,3,6893.666089
0.025576,4,6893.83191
11.365891,21,6894.549381
9.650732,20,6895.241977
0.876717,5,6895.437765
0.254281,4,6895.588426
10.095778,20,6896.233514
10.157012,23,6896.981359
10.272773,19,6897.607559
9.679951,21,6898.242515
9.566665,22,6899.140326
-0.325067,3,6899.245026
2.692256,10,6899.601074
10.209661,22,6900.384536
9.444593,23,6901.322858
11.104805,23,6902.146618
1.918246,8,6902.488747
-0.349968,4,6902.717476
1.411774,6,6902.942607
-0.469222,3,6903.069715
9.252372,24,6904.006102
9.978967,23,6904.771266
-1.45967,1,6904.819838
2.048369,11,6905.237647
1.680279,10,6905.575299
3.412928,11,6905.945666
10.947762,22,6906.759922
-0.854468,2,6906.83715
-0.329131,3,6906.940859
0.0701,5,6907.123941
9.448346,22,6907.937977
-1.212398,1,6907.988056
10.666611,21,6908.795883
-1.205315,1,6908.840542
4.315173,14,6909.26463
0.140026,5,6909.444276
9.210189,22,6910.143732
6.790993,14,6910.558036
1.82362,7,6910.826596
6.231916,14,6911.281103
0.714351,9,6911.588829
-1.028754,2,6911.66552
-0.475617,4,6911.848756
1.417221,7,6912.104608
-0.643803,3,6912.201694
11.367501,19,6912.870363
10.828924,21,6913.594934
-0.203463,3,6913.719876
10.11871,22,6914.482559
9.189446,21,6915.387618
9.040671,22,6916.277427
-0.177799,3,6916.387586
0.373851,4,6916.569922
-1.363386,1,6916.608052
9.523324,20,6917.299377
-1.208483,1,6917.349954
9.947721,19,6918.05298
0.558785,9,6918.421748
0.043284,4,6918.578038
9.548861,20,6919.26704
4.318949,17,6919.951861
10.103452,21,6920.743183
0.536978,7,6921.03184
10.674926,19,6921.739426
-0.409381,4,6921.884457
9.398273,22,6922.609729
1.677679,7,6922.907613
9.692615,22,6923.846027
1.235487,8,6924.182612
0.602868,6,6924.481989
1.51472,9,6924.921952
2.137808,7,6925.238487
9.315164,23,6926.036025
8.446919,22,6926.769752
8.735606,23,6927.739688
9.148419,23,6928.613455
-1.358272,1,6928.666476
9.337835,20,6929.446167
0.25154,5,6929.682865
8.910852,23,6930.506275
9.081435,24,6931.368677
3.493476,14,6931.892735
1.445486,7,6932.183055
10.217895,24,6933.013855
-0.322966,4,6933.143516
10.866645,23,6933.950802
11.005661,23,6934.929044
9.876808,20,6935.783785
6.074155,13,6936.259102
10.941587,21,6937.08391
-0.490005,4,6937.245114
9.781466,21,6938.132075
10.787993,20,6938.844467
5.037264,18,6939.675951
10.843478,19,6940.505584
0.063192,5,6940.665386
4.009851,10,6940.993879
10.620078,17,6941.684482
-0.192754,4,6941.865958
2.528722,8,6942.157439
0.048651,4,6942.29066
11.055765,21,6943.203688
6.804164,18,6944.053941
11.191113,22,6944.857716
2.304144,7,6945.16792
1.583217,8,6945.428595
0.20011,5,6945.621657
-0.341566,3,6945.778277
9.449305,22,6946.557887
-1.210862,1,6946.592411
2.210767,10,6946.955025
6.050676,15,6947.584169
-0.858322,2,6947.650903
10.113356,21,6948.482435
9.586478,23,6949.24203
10.477537,22,6950.000641
0.114291,5,6950.194451
2.000774,7,6950.430329
2.050462,11,6950.799932
9.558687,21,6951.557638
0.986399,8,6951.839249
-0.829866,3,6951.941327
-1.362629,1,6951.976351
10.875447,21,6952.755004
9.377989,22,6953.543336
10.414401,21,6954.353909
1.427258,9,6954.711119
1.324381,6,6954.965354
4.829923,17,6955.659268
8.767929,23,6956.390375
2.171524,9,6956.702582
3.918972,12,6957.109342
10.239404,22,6957.883545
3.839255,9,6958.196938
0.985546,9,6958.490452
10.321069,21,6966.984612
10.116814,20,6967.717072
11.535073,19,6968.297617
-0.655968,2,6968.36218
0.34577,6,6968.562443
9.5663,22,6969.250502
5.880396,14,6969.769271
9.83008,22,6970.539634
0.354385,4,6970.673174
9.337105,23,6971.488084
-1.210215,1,6971.520479
1.917144,11,6971.857467
10.077939,23,6972.502939
9.230778,23,6973.337976
9.610135,23,6974.040256
0.648915,7,6974.324995
-0.831421,3,6974.444877
-0.026585,5,6974.630989
0.054301,4,6974.789198
-1.019811,2,6974.871777
-1.206565,1,6974.916324
9.464202,22,6977.893178
6.672338,18,6978.628485
2.191078,9,6978.943722
0.277354,5,6979.135125
2.521927,10,6979.47014
9.109802,20,6980.235361
1.445806,9,6980.54306
10.120253,19,6981.192316
10.272639,19,6981.876852
9.175319,22,6982.702217
9.498563,21,6983.430078
1.247164,9,6983.715713
7.40567,15,6984.264191
1.789419,7,6984.536459
8.775612,23,6985.234922
0.203013,4,6985.395583
9.455251,23,6986.278742
10.961493,21,6986.930523
0.854807,6,6987.144706
2.846971,16,6987.717291
0.989708,9,6988.031656
10.547302,21,6988.716996
-0.279025,4,6988.8503
-1.084088,1,6988.891971
0.305107,4,6989.026542
0.648515,8,6989.331472
-0.702619,2,6989.399082
9.959635,21,6990.106061
10.435012,21,6990.882044
1.187967,6,6991.105538
0.804849,8,6991.376847
0.560451,6,6991.564058
2.315169,7,6991.800634
11.265493,22,6992.589084
-0.701662,2,6992.66147
6.482445,12,6993.117526
0.468864,5,6993.293596
10.133005,21,6994.049304
1.283446,7,6994.318931
1.292143,6,6994.566516
6.137672,18,6995.159275
10.395452,18,6995.705175
-0.372542,4,6995.855112
0.461699,5,6996.05678
0.244812,4,6996.219591
11.952817,19,6996.807098
6.620011,16,6997.374308
3.181967,11,6997.721017
7.018716,17,6998.293147
9.566867,22,6999.000728
1.950025,9,6999.270521
-0.641316,3,6999.397561
0.755042,6,6999.668213
-0.351146,4,6999.819461
9.536115,23,7000.546787
-0.861365,2,7000.626375
-0.075574,5,7000.804275
9.125035,23,7001.628498
0.167977,4,7001.777146
10.962765,21,7002.452549
-0.647066,4,7002.584214
10.91055,21,7003.313875
0.232156,5,7003.48156
9.640722,20,7004.1581
11.19807,21,7004.833867
2.066473,8,7005.150136
-0.893456,3,7005.26977
0.301137,4,7005.414665
-0.413993,2,7005.484889
7.140738,19,7006.084823
-1.017493,2,7006.155447
-0.862594,2,7006.217553
6.753678,21,7006.841247
1.06814,6,7007.075367
-1.36244,1,7007.118417
-0.704628,2,7007.18598
1.016273,9,7007.534798
9.268943,22,7008.263716
7.138587,17,7008.890381
9.504968,22,7009.533449
0.98088,8,7009.790033
-0.255751,4,7009.926277
10.178679,17,7010.558989
10.263664,22,7011.30909
8.906434,22,7012.057376
5.611709,14,7012.53113
9.67753,23,7013.352634
1.002148,8,7013.652416
10.229191,18,7014.348908
8.583555,23,7015.063984
0.135551,6,7015.256047
-0.490795,4,7015.415997
9.700584,22,7016.107296
10.671173,22,7016.848936
1.296119,9,7017.182391
10.26586,23,7018.019228
9.459683,19,7018.732976
-0.329123,3,7018.834311
1.17283,7,7019.062731
3.840964,15,7019.619646
0.770987,8,7019.969213
1.507538,10,7020.391127
7.196198,22,7021.249674
-0.702663,2,7021.326294
11.160968,22,7022.148596
-0.297598,4,7022.30631
1.073706,9,7022.647806
-0.010993,6,7022.862204
2.009097,9,7023.201143
3.250447,12,7023.625503
9.225893,21,7024.384467
5.867521,16,7025.006483
7.032642,14,7025.477093
10.091148,21,7026.204506
-0.335502,4,7026.326108
10.357732,22,7027.139375
0.404683,5,7027.339611
10.120297,23,7028.121786
9.06739,21,7028.763054
9.925437,21,7029.618474
1.333286,9,7029.930821
-1.207178,1,7029.968863
-0.277153,5,7030.133339
10.296067,22,7030.96983
0.996348,5,7031.163641
0.207906,4,7031.307906
7.505228,17,7031.890614
0.216523,4,7032.034576
-0.711974,2,7032.09469
9.514598,22,7032.763219
12.953163,17,7033.376155
8.613742,23,7034.250484
3.912756,9,7034.641778
1.27128,7,7034.89571
4.20579,10,7035.295225
9.557124,20,7035.943932
9.189347,24,7036.841262
4.334536,16,7037.360123
10.686455,18,7038.06621
2.477071,11,7038.58615
0.153978,5,7038.789809
-0.15775,3,7038.92088
10.116271,22,7039.628384
0.858468,5,7039.836305
4.375091,14,7040.394448
9.966571,18,7049.360395
1.838495,9,7049.734803
10.773372,19,7050.33004
9.908547,21,7051.171475
0.798399,8,7051.505286
1.796498,10,7051.956698
4.474834,16,7052.507396
11.523162,21,7053.377442
0.297546,4,7053.531616
7.052792,22,7054.265568
6.445244,13,7054.758795
10.22704,18,7055.478372
-0.982857,3,7055.573466
0.265716,5,7055.799797
10.6699,21,7056.767587
8.662117,23,7057.541047
-1.142657,1,7057.584128
0.058504,4,7057.752821
0.023941,4,7057.933697
-1.194584,1,7057.990407
-0.00285,4,7058.144165
-0.672774,3,7058.255989
1.655172,9,7058.649446
2.78933,11,7059.086234
-0.605012,2,7059.182952
9.354118,23,7060.096992
9.388334,20,7060.908545
-0.851366,2,7061.002649
1.038341,5,7061.196151
10.261622,20,7062.037318
10.412502,20,7063.041766
9.928982,22,7063.91228
0.056357,4,7064.087351
1.318382,9,7064.436002
11.31632,20,7065.196015
0.230197,4,7065.366763
0.049629,4,7065.502896
-0.855424,2,7065.580147
10.749227,20,7066.212129
0.354842,4,7066.367947
11.70786,22,7067.319637
9.623519,22,7068.29174
8.407504,24,7069.175824
11.156039,20,7070.199327
1.363435,8,7070.508106
2.630882,8,7070.796038
9.765065,21,7071.623557
2.3856,11,7072.071245
-0.848243,2,7072.173572
9.276223,23,7073.117131
6.472656,22,7074.111101
6.053369,12,7074.616918
1.316215,6,7074.873369
10.793556,23,7075.715745
9.89488,23,7076.616909
10.3288,20,7077.322193
8.090433,18,7077.960834
10.158344,20,7078.677002
10.082914,20,7079.35312
2.85432,11,7079.750307
3.925135,16,7080.272724
10.290954,18,7080.821119
9.556498,23,7081.582372
5.608319,12,7082.031829
10.294935,19,7082.751369
10.264971,20,7083.443477
10.327384,19,7084.165708
0.568145,6,7084.369968
7.398083,16,7084.89208
2.13434,8,7085.169115
-0.293579,4,7085.31556
2.592232,12,7085.912845
6.177421,16,7086.496329
9.5399,23,7087.359509
-0.206382,4,7087.494643
7.466273,15,7088.074607
1.471462,10,7088.417486
8.851699,23,7089.387405
5.0286,13,7089.830987
-0.011441,4,7089.94658
2.583007,8,7090.188333
11.078589,19,7090.824455
1.147815,5,7091.024685
0.837298,7,7091.283782
9.935671,21,7092.013334
9.110719,22,7092.67637
5.680179,17,7093.295951
10.05422,21,7093.977709
4.980786,14,7094.499597
1.462601,6,7094.740655
-0.440672,4,7094.888815
12.026292,17,7095.416417
-0.466605,3,7095.507806
-0.101083,4,7095.636635
1.315827,8,7095.890057
-0.351198,3,7095.985447
5.69978,17,7096.621408
10.553459,22,7097.376458
-0.334128,3,7097.459095
9.153838,23,7098.299119
1.751963,11,7098.70913
0.628243,5,7098.880793
10.627169,22,7099.56724
2.287724,11,7099.951906
10.550352,20,7100.745067
9.713289,22,7101.479213
9.987472,22,7102.259693
0.377915,5,7102.44486
-0.1273,4,7102.57668
0.851654,8,7102.875608
10.527616,18,7103.396689
0.252284,7,7103.604054
3.436046,9,7103.939646
9.202555,23,7104.680534
-0.709055,2,7104.765113
0.163427,6,7104.953799
4.053198,13,7105.384081
0.546653,7,7105.614081
0.774437,5,7105.811697
4.046027,14,7106.275708
8.706724,23,7107.030991
1.487422,6,7107.228744
3.289875,9,7107.57767
0.44687,7,7107.815744
0.839761,9,7108.073762
5.627082,14,7108.493039
0.578813,7,7108.745843
2.545326,9,7109.046258
1.230185,6,7109.308158
11.673691,21,7110.061414
9.231957,23,7110.80069
9.935429,22,7111.445507
2.442158,10,7111.727216
-1.3615,1,7111.765111
4.406117,13,7112.193208
10.704173,19,7112.863321
4.379417,15,7113.361759
9.036415,22,7114.088395
3.716571,10,7114.509689
11.157737,22,7115.310771
0.894661,6,7115.534559
0.187788,7,7115.812654
9.355152,22,7116.558529
9.37608,23,7117.307793
2.923969,9,7117.640258
3.540918,9,7117.958937
3.680951,9,7118.298286
10.116073,21,7118.962314
10.546774,18,7119.493873
9.041479,22,7120.340501
-0.343465,3,7120.452605
0.305149,5,7120.62998
4.750437,10,7120.961131
10.213719,23,7121.692151
9.284706,23,7122.494652
2.007644,9,7122.818688
0.175959,4,7122.946285
8.803546,21,7123.654675
6.973179,16,7132.108007
5.542841,18,7132.828743
-0.095437,4,7132.963015
9.993716,22,7133.757214
10.699755,20,7134.582846
-0.354933,3,7134.703392
3.429948,10,7135.057852
-1.457915,1,7135.097376
-0.701025,2,7135.177954
9.660507,21,7135.990372
0.316488,4,7136.133609
9.167386,20,7136.821905
-0.696138,2,7136.88095
3.56466,14,7137.373408
2.19818,10,7137.709579
1.049216,6,7137.920183
0.459668,5,7138.121446
9.415736,20,7138.755763
1.921973,9,7139.077662
6.124821,14,7139.565086
-1.612245,1,7139.599138
-0.701494,2,7139.675216
8.749398,23,7140.624908
10.045204,23,7141.431202
0.243608,7,7141.709548
1.486656,7,7142.02051
1.398153,6,7142.217712
-0.856788,2,7142.281298
5.182665,14,7143.001371
8.888114,23,7143.830831
1.179236,6,7144.04209
9.105448,19,7144.781847
9.322148,21,7145.484854
11.78302,18,7146.057951
1.276864,8,7146.318095
1.535971,6,7146.564564
-0.699141,2,7146.633159
3.561783,9,7146.932908
9.595446,21,7147.606665
1.917811,8,7147.916375
6.023954,14,7148.384161
0.366546,4,7148.535016
9.938221,21,7149.224763
9.53698,22,7150.038566
0.758272,5,7150.238969
4.804561,14,7150.717975
9.373763,22,7151.564247
10.650262,21,7152.296773
0.606287,5,7152.470682
9.545822,22,7153.151811
0.064943,4,7153.283985
-0.629454,3,7153.390903
9.453332,21,7154.053558
-0.857853,2,7154.133626
1.297926,8,7154.433542
-0.490736,4,7154.577266
-0.487676,3,7154.683168
-1.361415,1,7154.730343
-0.719413,2,7154.811992
