#{"t_start": 1765424035.0336254, "env_id": "group5-env-v0"}
r,l,t
-0.704464,2,220.32045
6.866312,18,220.845185
-0.154934,3,220.936881
-0.433285,2,220.994881
0.19946,4,221.117671
9.37751,22,221.693741
5.49061,15,222.10517
1.740046,6,222.256198
-0.179515,3,222.323424
1.434533,8,222.514433
6.354048,17,223.001719
2.112074,9,223.224016
-0.730551,2,223.279015
0.236815,5,223.390544
2.244146,8,223.602703
-0.709433,2,223.654846
1.456397,6,223.811321
-0.042506,3,223.889826
0.216217,4,223.98587
-0.611457,3,224.068924
4.241796,16,225.229732
4.451347,13,225.594295
2.055232,8,225.828477
0.95599,7,226.017487
9.909084,22,226.538218
-0.339131,3,226.613227
8.906492,21,227.13769
6.017686,16,227.565177
-0.071459,5,227.684711
-0.217664,6,227.843943
10.38625,17,228.26231
-0.889493,2,228.31132
-0.734352,2,228.358839
-0.244031,3,228.439382
-0.699691,2,228.49137
3.158612,10,228.761473
-1.009054,2,228.826025
1.258268,6,228.983595
-0.068384,5,229.145348
2.256575,7,229.315855
1.491311,9,229.539383
10.78238,21,230.070756
0.251896,6,230.240075
-0.785389,2,230.291082
0.401906,6,230.458511
0.103155,6,230.652998
4.94075,13,230.987962
9.407741,20,231.54272
2.131189,7,231.718855
10.992868,17,232.172534
1.089734,6,232.344172
-1.358578,1,232.371264
-0.711786,2,232.426777
10.180547,23,232.999095
6.295161,16,233.457378
3.202812,9,233.699118
4.640234,16,234.059574
1.428592,9,234.302728
2.655324,8,234.510758
-0.075072,5,234.641518
-1.020243,1,234.672631
5.642683,11,234.982402
1.556578,10,235.246987
-0.703451,2,235.301983
0.209547,4,235.412503
0.535703,4,235.525515
1.574343,6,235.699039
3.794265,15,236.07367
-0.904085,2,236.133178
9.451327,21,236.657037
1.814731,6,236.817574
-1.354008,1,236.850067
0.243054,4,236.954385
2.166765,7,237.112931
-0.655649,3,237.19745
9.323935,22,237.721567
8.963142,23,238.293067
10.171964,23,238.837672
1.361087,6,238.977703
-0.190205,3,239.057213
-0.884548,2,239.113215
3.452344,14,239.43304
10.034689,21,239.9235
2.343881,9,240.120641
-1.356907,1,240.146159
-0.081294,4,240.25385
1.417619,7,240.426974
-0.858993,2,240.472428
-1.008228,2,240.525439
-0.43273,5,240.637179
-0.847615,2,240.681179
-0.862155,2,240.735707
-0.738653,2,240.787708
-0.703938,2,240.840256
11.539732,20,241.370103
1.204893,6,241.53013
9.957259,17,241.93074
1.226308,7,242.12128
7.701713,16,242.555197
1.150314,8,242.790832
10.611584,18,243.235477
0.449271,4,243.334631
-0.88478,2,243.387632
-0.161639,4,243.48232
-0.705928,2,243.529329
1.728833,6,243.688244
5.679536,14,244.089949
0.189413,4,244.208739
7.651287,14,244.586809
-0.640983,3,244.652347
1.787179,7,244.839171
1.188881,8,245.042054
1.754956,7,245.224667
3.770078,9,245.458962
2.087425,7,245.656712
2.769762,8,245.870225
3.188941,13,246.204952
3.23778,13,246.498165
-0.848878,2,246.554716
0.242088,6,246.71831
0.482485,5,246.847546
0.317862,5,246.986172
-0.719046,2,247.043691
0.463516,4,247.149093
6.764512,13,247.536913
-0.867348,2,247.594873
1.389653,8,247.817133
5.598809,16,248.158973
3.410351,10,248.429255
1.189725,6,248.568501
2.481335,8,248.782229
2.296006,10,249.047041
6.401492,14,249.408804
9.798343,22,249.981524
0.608414,5,250.108095
5.311847,12,250.435699
5.144412,18,250.962284
-1.360451,1,250.993284
-0.852219,2,251.051381
-0.578439,2,251.107005
-0.656639,3,251.203523
1.833391,7,251.399051
1.167669,6,251.598527
11.732973,19,252.11683
0.066817,4,252.236392
1.848724,10,252.50662
9.354601,22,253.104742
9.66059,22,253.750504
11.336796,20,254.357947
10.770413,21,254.981756
0.408667,4,255.101312
-0.855551,2,255.198849
0.038802,4,255.335449
10.102755,22,255.957067
0.810069,6,256.145377
0.325704,6,256.329943
0.354661,4,256.466237
-0.010366,6,256.662258
0.00779,3,256.76179
2.076463,8,257.043543
1.325241,7,257.266896
-1.011579,2,257.332905
9.152743,21,257.934394
0.54395,7,258.119381
-0.512914,2,258.183561
-0.705154,2,258.243068
8.532213,23,258.83489
2.31404,7,259.036486
-0.839842,3,259.130548
1.609334,9,259.383363
1.423237,6,259.567087
-0.859927,2,259.627086
2.754506,10,259.927612
0.052748,4,260.028145
7.810448,20,260.530911
0.578277,7,260.706361
-0.186136,3,260.779891
1.203021,6,260.953644
0.146684,4,261.06126
7.800181,18,261.660189
4.906917,11,261.957562
1.873074,8,262.185174
9.207088,20,262.665346
6.47771,15,263.093426
9.260137,23,263.763124
11.210725,21,264.283541
7.747518,15,264.72383
-1.078726,1,264.752675
10.301147,22,265.298963
0.030795,4,265.403093
10.029427,21,265.928893
0.971314,5,266.072639
2.445928,7,266.283525
2.132024,7,266.485729
2.181665,7,266.679166
1.19234,8,266.918297
1.425053,6,267.072471
3.193367,10,267.374148
1.935327,9,267.655689
1.769134,7,267.885051
9.810095,21,268.427557
-0.834784,3,268.49784
0.817416,6,268.66296
9.598904,17,269.124091
1.338659,10,269.422806
3.990132,13,269.803438
0.437453,5,269.937082
5.18113,16,270.37804
9.526182,20,270.957698
0.323872,4,271.079133
-0.094021,4,271.183196
1.851829,6,271.321258
8.436549,22,271.873214
-0.85906,2,271.922213
10.21241,18,272.37886
10.572382,19,272.888022
0.135725,5,273.00254
-0.439236,4,273.097556
9.851411,23,274.302257
10.424799,23,274.811606
-1.210269,1,274.836753
-1.212984,1,274.86781
-0.999647,2,274.914812
1.761677,7,275.078878
6.536914,16,275.501871
9.344523,24,276.130533
8.735594,22,276.69269
9.480503,22,277.247492
9.6672,22,277.733808
0.312441,4,277.824883
2.554563,11,278.075352
-1.168453,1,278.105352
-0.739579,2,278.153361
-0.71066,2,278.202654
-1.015749,1,278.22683
3.076043,9,278.472166
-0.058456,6,278.645991
-0.349894,3,278.738507
2.673064,13,279.111405
1.80724,10,279.40419
-0.858357,2,279.455894
9.332145,18,279.893223
0.837331,5,280.04708
1.666758,7,280.936134
7.865186,20,281.514707
1.432792,10,281.811718
-0.131942,4,281.922303
0.612,5,282.076281
4.403763,10,282.442482
-0.848301,2,282.506019
-0.023961,6,282.70322
4.960399,14,283.070793
0.580031,4,283.176405
11.001329,22,283.765038
0.223375,4,283.865646
10.963219,19,284.346038
9.41384,22,284.940881
-0.835221,3,285.019392
1.35638,5,285.148007
0.369531,6,285.290854
0.685908,5,285.423678
11.53225,21,285.933426
2.380251,11,286.190494
-0.085361,4,286.293032
-1.20696,1,286.325037
2.612945,8,286.531795
-0.482477,3,286.622279
0.925971,5,286.760818
8.903717,22,287.308748
-1.16765,2,287.356771
8.870932,22,287.988629
9.772192,22,288.59128
0.700127,6,288.729864
9.350135,24,289.349955
6.25638,17,289.765283
-0.837514,3,289.849875
-1.206918,1,289.88339
1.49602,7,290.088441
10.978434,18,290.527036
2.98775,10,290.82275
-0.09616,3,290.908413
0.593038,5,291.036255
-0.318954,3,291.125895
0.059303,4,291.234073
10.062446,20,291.75178
0.771646,5,291.866391
0.140777,5,292.002587
0.221734,4,292.110258
9.681219,20,292.558742
-0.212224,3,292.637268
0.217731,5,292.764995
9.153542,23,293.438012
-0.854064,2,293.489525
-0.84075,3,293.585333
0.22662,5,293.718581
0.218418,3,293.80715
0.083873,6,293.954402
9.070683,23,294.49224
1.407862,8,294.699273
2.18424,7,294.853116
2.458032,9,295.145468
-0.323457,3,295.226566
0.263908,5,295.357075
9.816774,22,295.844279
4.818628,13,296.162488
8.960348,20,296.627535
-1.360293,1,296.656173
4.871052,16,297.041786
10.120676,22,297.704077
-0.335038,3,297.778086
-1.002825,2,297.833603
-0.215549,3,297.922115
0.69377,5,298.063625
-0.984029,3,298.150317
-0.444388,5,298.282851
1.011578,7,298.452611
1.47554,6,298.587822
5.939728,19,299.033808
-0.850758,2,299.086418
7.849476,18,299.486096
0.182031,6,299.647678
6.201649,16,300.00315
0.086222,4,300.094506
9.777628,23,300.668636
9.133156,22,301.209691
8.552301,23,301.813654
-0.198388,6,302.008925
2.569716,11,302.329502
0.449842,5,302.473069
-1.360103,1,302.50459
0.285592,4,302.609132
1.481812,8,302.821524
5.23029,16,303.18667
2.612882,10,303.447682
-1.142156,1,303.477686
0.058556,4,303.598335
2.551241,13,303.957912
0.227687,6,304.107703
0.63643,7,304.302248
10.937095,18,304.751496
11.040555,20,305.262911
9.830672,24,305.899181
1.206871,9,306.136377
4.696584,14,306.522441
11.530968,22,307.041961
-0.999265,2,307.103492
1.528749,10,307.348213
10.593654,20,307.839127
-1.360921,1,307.869127
1.424316,8,308.082852
-0.521196,2,308.140172
1.066094,6,308.319241
0.038907,4,308.443234
0.702474,4,308.560801
3.815033,14,308.941379
3.20795,11,309.235982
1.350455,6,309.413307
10.53374,20,309.883397
6.023502,17,310.402914
1.567736,8,310.607932
0.167896,4,310.70544
1.243014,6,310.86598
11.430272,21,311.402923
12.140481,20,311.90693
0.392198,6,312.068483
-0.27796,5,312.206549
1.35951,6,312.394726
11.020875,21,312.924194
0.4706,4,313.023811
6.465656,18,313.495758
9.700292,20,314.002529
-1.357625,1,314.035562
0.954057,8,314.260256
-0.260524,4,314.367829
1.231205,8,314.601658
-0.211729,4,314.740598
1.130139,9,314.987881
5.302462,12,315.36161
-0.831659,3,315.452088
-0.861105,2,315.505638
-0.431511,2,315.554637
-0.702349,2,315.624189
2.278456,8,315.864093
9.065663,22,316.469544
-0.273968,5,316.612345
-0.037396,5,316.797977
-0.26471,4,316.977667
-1.608906,1,317.021197
9.786125,21,317.923435
1.932617,8,318.253153
5.282388,17,318.933882
-0.47889,3,319.033982
1.863597,8,319.330221
-1.209514,1,319.380211
6.215868,14,319.882178
9.974286,20,320.479556
-1.080231,1,320.512119
0.496947,6,320.755511
0.629153,8,320.995593
0.62929,7,321.245888
0.901193,8,321.628796
0.451617,4,321.748336
0.558148,4,321.913688
10.393012,18,322.478632
2.087011,7,322.695157
4.222449,15,323.195922
-0.64571,3,323.302448
11.406058,22,324.04437
10.251858,20,324.640128
0.524933,7,324.852658
0.166357,4,324.993201
2.082391,10,325.268887
10.494567,23,325.989335
0.744458,8,326.246628
-0.854456,2,326.309138
0.021523,3,326.407705
1.914837,10,326.742438
0.231107,5,326.943474
3.042929,11,327.340176
1.992337,11,327.800705
1.489619,8,328.132597
1.031622,5,328.370535
-0.054485,6,328.625133
-0.852576,2,328.713888
1.912977,8,329.071423
1.53243,9,329.43119
-0.397241,5,329.708406
-0.850571,2,329.807849
2.20747,8,330.128433
-0.492128,3,330.223282
8.964361,24,330.917461
0.214259,4,331.052986
-0.046343,6,331.267526
0.00911,3,331.355606
8.844871,23,332.028717
-1.01602,2,332.104721
2.310559,8,332.391264
-0.848602,2,332.456564
0.462048,6,332.651641
10.722379,21,333.352428
-0.040697,4,333.491935
6.444772,14,333.888989
0.178956,6,334.115738
-0.69341,3,334.234886
1.535644,6,334.421539
0.969771,5,334.587049
9.515956,19,335.165211
0.04161,6,335.344363
1.910362,8,335.58252
10.53812,17,336.22986
0.184156,7,336.492568
0.400178,6,336.750672
10.401565,21,337.507151
-1.019589,2,337.588673
4.212399,11,337.946695
0.562111,7,338.234997
-0.195782,3,338.369083
1.636814,9,338.681236
0.219547,6,339.014362
-1.159845,1,339.071373
8.91543,20,339.815356
-0.07603,4,339.991868
-0.885932,2,340.077625
4.917323,13,340.642921
5.620183,14,341.082731
8.869822,22,342.678784
-1.360016,1,342.712791
10.742729,19,343.387039
3.213806,9,343.652664
-0.759182,2,343.717182
-1.354376,1,343.75018
0.774729,7,344.06391
-0.70157,2,344.133482
-0.267497,3,344.252965
1.842266,10,344.702639
-1.209298,1,344.744273
-1.204555,1,344.788791
-0.972721,2,344.878304
10.386639,22,345.590997
1.338673,6,345.812808
4.339503,15,346.259273
3.058322,8,346.533316
-0.199698,4,346.668861
0.256141,6,346.870946
1.743866,8,347.098168
2.154368,10,347.408592
0.681395,8,347.665274
-1.358214,1,347.702275
-0.174108,3,347.800716
8.640061,24,348.450898
2.658925,7,348.66262
11.352288,23,349.278092
2.496288,10,349.587215
-0.352346,3,349.682734
-0.84602,2,349.744373
1.106577,5,349.923174
-1.162591,2,349.989739
6.243366,14,350.415786
11.183584,19,351.023144
-0.296138,5,351.198653
-0.73721,2,351.270709
0.607501,5,351.46347
1.072584,6,351.69747
-0.70353,2,351.789995
9.619737,22,352.691056
-0.701909,2,352.762568
4.961361,14,353.29483
5.494824,14,353.917388
-1.019086,2,353.99967
-1.208706,1,354.039198
2.812939,8,354.382773
10.802409,23,355.479743
3.32495,15,355.931971
9.454722,21,356.495625
0.70563,5,356.627543
-0.702415,2,356.684545
1.192958,8,356.906228
5.551802,12,357.328648
3.761887,12,357.70876
9.743471,23,358.502669
-0.368653,3,358.616825
6.23429,17,359.269686
10.271587,23,360.058088
-0.338325,3,360.142596
0.92633,8,360.378664
4.470696,10,360.711177
5.150652,16,361.216747
4.392395,16,361.671684
-0.489842,4,361.798222
0.213599,4,361.938242
6.020762,17,362.757231
11.187723,22,363.813236
1.583753,9,364.127381
1.934578,10,364.416065
-0.971599,3,364.562103
-0.338255,3,364.6911
0.800568,6,364.992634
2.050833,9,365.354129
9.571122,24,366.154184
0.45893,4,366.275701
2.260361,7,366.51284
10.29868,23,367.255554
6.349364,12,367.751559
-1.204783,1,367.795596
3.94937,12,368.230696
4.633707,10,368.512793
5.709895,15,368.959133
11.461493,21,369.749262
1.004709,9,370.107823
0.461628,6,370.288906
4.389004,14,370.72558
0.995721,6,370.915203
0.374804,4,371.055261
9.600692,22,371.740758
4.611332,14,372.151577
0.770636,6,372.367642
-0.857128,2,372.428648
0.210299,4,372.551696
2.298897,9,372.835619
1.949374,7,373.085716
0.834013,5,373.299781
1.456299,11,373.66408
10.503899,22,374.404649
6.9562,14,374.908836
0.624677,5,375.095442
0.626063,5,375.298492
10.080238,21,375.977174
1.172804,6,376.15522
2.004072,6,376.35485
3.582679,11,376.734959
11.326038,20,377.384097
2.885896,10,377.722728
9.286898,23,378.438022
1.037276,8,378.686371
9.943327,20,379.312776
-1.034324,1,379.346478
11.119725,21,380.029922
10.539393,19,380.572026
10.519218,22,381.239563
-1.010865,2,381.301092
1.6466,6,381.483169
10.19194,23,382.065631
5.123043,17,382.546778
-0.493406,4,382.677396
4.056429,13,383.073207
-1.206953,1,383.105367
4.568732,16,383.600134
0.9155,8,383.861528
-0.489699,3,383.958614
-0.176893,3,384.040625
9.064122,18,384.536909
-0.083748,3,384.622028
-0.114325,3,384.711635
4.484529,14,385.102988
0.768491,6,385.288185
10.695507,19,385.926817
-0.699532,2,385.99042
-0.857731,2,386.053095
0.012861,6,386.213655
9.612209,20,386.711549
0.358768,4,386.834189
0.050934,4,386.963785
0.08269,7,387.191999
6.223288,20,387.716558
10.28698,20,388.267078
2.852234,8,388.487529
9.702787,21,389.005755
8.909068,22,389.533258
-0.69984,2,389.585793
0.292547,4,389.702343
0.027015,5,389.840072
10.071951,18,390.329307
-0.752491,2,390.396841
6.929469,19,390.928455
4.576365,13,391.271973
10.850998,20,391.881032
10.189109,19,392.37686
-1.16441,1,392.408861
1.014825,9,392.708642
10.556966,20,393.329705
1.730058,11,393.664449
0.366531,4,393.78495
3.451846,10,394.060592
5.784388,15,394.513848
11.041655,18,394.985413
-0.393679,3,395.078938
10.230235,18,395.624412
10.199124,22,396.211646
-1.358825,1,396.241636
6.030969,12,396.609219
-1.054572,2,396.676065
9.240678,21,397.308331
12.16953,20,397.944532
1.502207,10,398.215718
-0.662608,3,398.303262
0.364206,6,398.518054
-0.484514,5,398.715336
-0.43003,5,398.891388
5.265587,18,399.481293
1.929563,7,399.708794
4.615318,14,400.159714
0.175243,6,400.341918
10.261687,20,400.89555
-0.121318,4,401.011582
1.967213,7,401.216988
-1.209356,1,401.250458
-0.091396,3,401.331984
10.015611,22,401.902501
-0.324012,3,401.986506
0.645043,6,402.143016
6.689316,18,402.571512
-1.361148,1,402.602547
-0.853579,2,402.670181
1.000234,5,402.839239
3.781742,13,403.204383
2.796395,11,403.50385
-0.788709,2,403.56639
11.068139,23,404.268803
9.762902,21,404.830176
9.351517,22,405.482283
-1.012696,2,405.541429
9.852658,24,406.311469
10.066883,24,406.942308
9.49626,23,408.268922
9.851759,22,408.889223
1.726819,8,409.120289
10.065539,18,409.651019
9.573243,22,410.21328
-0.570229,2,410.27693
10.837554,22,410.814633
-0.838536,3,410.902905
1.391069,6,411.088908
1.687505,9,411.3817
9.895841,21,411.999984
-0.630844,3,412.094501
0.151391,4,412.215013
-0.18605,3,412.295534
-0.090388,3,412.387768
2.064208,9,412.66767
6.318355,15,413.081816
9.597045,22,413.687735
3.995378,11,413.965124
0.069952,4,414.080137
-0.067366,5,414.234661
10.636152,19,414.707271
1.424599,6,414.909628
-0.888989,2,414.977139
5.636802,14,415.393348
10.189872,22,416.04651
0.821871,7,416.256281
3.831399,9,416.509683
9.9537,21,417.088507
8.434611,16,417.543081
3.508048,14,417.89385
10.619408,20,418.446881
-0.442351,5,418.599088
0.618749,5,418.753771
-0.793695,4,418.860324
0.538279,7,419.052404
6.633677,16,419.491529
2.060928,10,419.769167
0.576185,7,419.998399
2.402709,10,420.296945
1.723844,9,420.548205
1.109929,8,420.765329
3.992058,15,421.157381
0.505263,7,421.378388
0.6055,7,421.568904
0.633158,5,421.708636
-0.208376,6,421.87429
0.150561,7,422.061562
1.534702,9,422.333424
-0.448794,4,422.447888
-0.860188,2,422.501397
-0.179631,3,422.591994
8.417134,21,423.242957
0.667432,8,423.515294
1.976709,9,423.772135
-1.015978,1,423.808664
3.214496,9,424.050309
9.778852,20,424.629401
-1.361133,1,424.66041
9.476638,23,425.29
1.307234,7,425.488659
-0.340878,3,425.56266
3.773654,15,426.011379
2.158573,8,426.262763
-0.134707,3,426.35998
-0.191809,5,426.497531
5.825779,15,428.226985
1.019556,7,428.407847
-0.638981,3,428.488383
-1.022654,2,428.54738
-0.175475,3,428.644584
-0.741665,2,428.707093
0.064113,3,428.791604
7.441209,21,429.283185
1.383036,9,429.492738
10.895924,18,429.984356
0.779392,5,430.120449
-1.015726,2,430.183459
-0.650206,3,430.268993
10.12254,19,430.809759
8.669306,23,431.449965
8.114218,22,432.087414
11.511889,22,432.658501
-1.365993,1,432.691012
4.398125,10,433.008655
-0.699598,2,433.061654
9.372207,23,433.674825
10.83765,19,434.264448
1.342403,8,434.495304
10.916441,20,435.040859
4.961337,17,435.507415
10.412561,20,436.02538
0.287202,4,436.145022
1.952153,6,436.339113
1.653527,10,436.646111
1.606676,6,436.816748
-0.858416,2,436.880765
0.417489,6,437.060572
-0.168154,3,437.160084
1.136066,6,437.342189
1.048879,6,437.528253
9.674838,20,438.085443
5.374373,15,438.534451
-1.356615,1,438.566452
10.054443,22,439.246718
-0.129101,3,439.329287
-0.328048,3,439.428964
10.919541,21,439.950248
0.900227,5,440.11446
-0.320971,3,440.211142
10.195819,22,440.794613
1.229887,6,440.968343
0.335135,4,441.093218
1.245902,8,441.289518
10.922088,23,441.901071
-1.363026,1,441.929078
0.432934,7,442.120474
-0.826622,3,442.204075
5.842123,18,442.679171
9.79975,21,443.19433
-0.477612,4,443.301457
9.207029,19,443.863755
-1.207957,1,443.894797
9.16246,20,444.443297
2.753658,8,444.673787
0.320155,4,444.777977
1.85667,10,445.066947
-0.834297,3,445.149581
9.466138,22,445.742478
9.722088,23,446.37482
9.09702,23,446.901236
1.007751,6,447.068678
10.312723,21,447.680338
1.078502,5,447.793494
9.995973,21,448.28571
0.0152,3,448.371241
9.848691,19,448.854643
0.851213,5,449.005145
9.855414,17,449.466716
6.213509,13,449.799289
0.608346,5,449.940341
6.102894,15,450.32712
8.884429,23,450.952337
1.003442,8,451.204815
5.902352,16,451.631294
7.169683,15,452.085216
0.944167,9,452.367574
1.487223,10,452.620886
0.319099,5,452.749552
1.985643,6,452.918571
9.259136,23,453.467485
4.820036,12,453.798932
4.695014,15,454.174839
0.858817,7,454.339666
8.81072,23,454.836772
-0.599825,2,454.891772
9.334526,23,455.414893
1.612548,7,455.615365
1.634442,8,455.813949
2.456206,11,456.09659
0.41399,4,456.203027
1.354961,8,456.43189
1.437121,6,456.58941
2.388894,8,456.783026
1.949189,7,456.998443
0.201232,4,457.114377
-0.859293,2,457.170401
-0.581954,2,457.235172
11.242371,20,457.723733
0.507562,7,457.890241
0.486499,2,457.939749
0.381688,7,458.103454
10.926723,22,458.691391
9.850529,23,459.252091
1.362662,9,459.468993
6.22844,16,459.822269
10.298057,19,460.320565
-0.278872,4,460.426654
4.053649,10,460.718861
0.443445,6,460.867111
0.828106,8,461.064616
-0.633386,2,461.119231
10.294651,19,461.634392
5.267896,12,461.957722
0.086574,5,462.10339
-0.051973,3,462.192966
1.616974,10,462.451378
4.803586,16,462.901754
5.906922,16,463.315142
10.927389,20,463.836315
0.129446,6,463.980995
6.005213,15,464.396258
-0.475466,3,464.47379
1.101032,7,464.681489
9.856627,21,465.184529
9.86569,21,466.339276
1.941606,10,466.643968
10.488683,18,467.074517
1.59607,7,467.239127
2.046233,11,467.523093
-0.789805,3,467.608126
3.221733,13,467.911124
1.631164,6,468.082392
5.598911,18,468.548603
11.723183,20,469.02948
8.009384,20,469.534605
-1.359621,1,469.562608
-0.286658,5,469.690898
10.11533,20,470.173945
1.05262,7,470.358695
0.139545,6,470.5174
-0.286239,4,470.620932
10.238105,23,471.108527
4.98038,18,471.554143
1.580545,6,471.702946
-0.473619,2,471.759288
-0.851827,2,471.814596
10.372639,17,472.208045
0.466983,6,472.377133
0.221723,4,472.473322
-0.185605,3,472.544854
9.095055,24,473.110688
3.018519,9,473.355011
7.953376,18,473.840507
-0.846602,2,473.884506
11.243241,20,474.407254
0.796588,7,474.647857
0.226643,5,474.799785
9.484891,23,475.359913
9.797714,20,475.83466
10.886121,22,476.390429
-1.079986,1,476.419438
0.213462,3,476.49496
5.830663,18,476.973328
9.237393,22,477.549504
-0.71025,2,477.599504
9.549416,21,478.123522
6.464878,15,478.450229
1.571285,8,478.663431
1.593195,8,478.855468
0.89857,9,479.083079
9.480707,22,479.616194
0.481632,7,479.780623
4.302648,13,480.156464
-0.269835,3,480.224444
9.916793,22,480.708113
